GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS,WINNER
201611080CLE,ATL,39.5,84.16666667,8.666666667,25.5,19.66666667,29.5,11.66666667,33.33333333,45,27.33333333,12.33333333,5,16.83333333,18.16666667,107.3333333,112,CLE,39.16666667,86.5,13.33333333,34.66666667,20.66666667,26.16666667,10.5,34.16666667,44.66666667,22.83333333,8,4.5,12.5,19.83333333,112.3333333,102,0
201611080LAL,DAL,35.33333333,86.33333333,10.5,33.33333333,14.33333333,17.33333333,8.666666667,33.33333333,42,17.66666667,8,3.666666667,12,21,95.5,86,LAL,40.85714286,89.14285714,8.714285714,27.57142857,19.85714286,24,12.28571429,32.42857143,44.71428571,20.42857143,9.571428571,4.857142857,17,23.14285714,110.2857143,119,1
201611080MEM,DEN,37,87.16666667,7.833333333,23.16666667,23.66666667,30.5,11.66666667,39,50.66666667,18.5,7.333333333,4.666666667,17,20.5,105.5,123,MEM,33.42857143,84,8.857142857,26.14285714,19.85714286,26,11.28571429,32.71428571,44,19,8.571428571,5.428571429,15.28571429,24.71428571,95.57142857,94,0
201611080POR,PHO,39.14285714,90.28571429,5.857142857,20.28571429,21.57142857,28.71428571,10.71428571,37.42857143,48.14285714,18,9,3,15.42857143,27.71428571,105.7142857,108,POR,38.57142857,85.14285714,11.28571429,29.28571429,19.85714286,24.28571429,6.714285714,34.85714286,41.57142857,21.57142857,7.857142857,5,14.57142857,23.85714286,108.2857143,100,0
201611080SAC,NOP,37.85714286,87.85714286,7,24.85714286,18.42857143,25.14285714,7.857142857,34.71428571,42.57142857,24,9.428571429,6.142857143,13.42857143,21.71428571,101.1428571,106,SAC,35.75,80.875,7.25,21.875,19.375,25.25,9.875,30.75,40.625,21.625,6.5,3.625,14,23.25,98.125,96,0
201611090ATL,CHI,39.14285714,85.71428571,7.857142857,21.85714286,21.14285714,26.14285714,14.57142857,35,49.57142857,23.42857143,6.857142857,5.142857143,14,16.57142857,107.2857143,112,ATL,39.71428571,83.71428571,9,26,19.28571429,28.71428571,11.57142857,34.14285714,45.71428571,26.57142857,10.71428571,4.857142857,17.14285714,18.57142857,107.7142857,110,0
201611090CHO,UTA,35.5,77.875,9.75,24.25,17.625,24,7.625,32.625,40.25,18.375,6.875,5.5,12.125,20,98.375,109,CHO,37.16666667,84.83333333,9.666666667,28.83333333,21.33333333,27.16666667,8.166666667,37.5,45.66666667,24.66666667,8.333333333,5.833333333,11.33333333,18.16666667,105.3333333,122,1
201611090GSW,DAL,36.42857143,85.71428571,10.42857143,31.85714286,14.14285714,17,8.571428571,32.71428571,41.28571429,18.57142857,8.428571429,3.714285714,11.85714286,19.71428571,97.42857143,109,GSW,42.71428571,87.57142857,9.857142857,30.42857143,17.57142857,22,9.285714286,33,42.28571429,29.57142857,10.71428571,5.428571429,15.85714286,18.71428571,112.8571429,116,1
201611090IND,PHI,34.83333333,82.5,9,26.5,12.66666667,17.5,6.333333333,35,41.33333333,20.83333333,6.833333333,6,16.66666667,21.33333333,91.33333333,84,IND,41.71428571,89.57142857,9.285714286,24.42857143,15.57142857,20.85714286,10.14285714,32.28571429,42.42857143,26.28571429,9.428571429,6.285714286,15.28571429,21.28571429,108.2857143,100,1
201611090LAC,POR,39.375,84.625,11.625,29.5,19.875,24.75,6.75,34,40.75,21.625,7.5,4.875,15.25,24.25,110.25,124,LAC,37.85714286,84.71428571,8.142857143,24.14285714,20.42857143,27.28571429,8.857142857,36.28571429,45.14285714,20.42857143,10.28571429,5.142857143,11.71428571,20.42857143,104.2857143,114,0
201611090NYK,BRK,38.42857143,86.14285714,10.71428571,34,18,21.85714286,10.14285714,35.57142857,45.71428571,20.85714286,9.285714286,4,17,20.42857143,105.5714286,119,NYK,38.66666667,84.33333333,7.833333333,21.83333333,17,23.16666667,9.166666667,30.66666667,39.83333333,21.16666667,6.833333333,5.333333333,12.33333333,23,102.1666667,109,0
201611090OKC,TOR,37.83333333,84.83333333,5.666666667,21.66666667,19.5,24.33333333,12.16666667,32.66666667,44.83333333,17,8.833333333,4,11.66666667,22.66666667,100.8333333,91,OKC,39.28571429,89.57142857,7.285714286,22.85714286,16.85714286,24.28571429,11.57142857,36.42857143,48,20.42857143,9.428571429,5.142857143,16.57142857,21.71428571,102.7142857,97,1
201611090ORL,MIN,37.16666667,83,8.333333333,21.5,20.33333333,27.5,13,29.66666667,42.66666667,20,8,5,15.16666667,22,103,110,ORL,35.57142857,86.85714286,8,26.42857143,13.71428571,19.85714286,11.85714286,31.57142857,43.42857143,23.28571429,5.857142857,4.857142857,12.28571429,17,92.85714286,80,0
201611090PHO,DET,38.57142857,87.14285714,6.285714286,18.71428571,14.42857143,19.71428571,10.42857143,35.71428571,46.14285714,20.42857143,8,4.285714286,12.42857143,16.85714286,97.85714286,82,PHO,39.625,89.75,6,20.375,22.375,29.25,11.25,36,47.25,18,9.125,2.875,15.5,27.625,107.625,121,1
201611090SAS,HOU,39.14285714,82.85714286,13.42857143,35.57142857,17.14285714,23.14285714,10.28571429,31.57142857,41.85714286,24.42857143,7.571428571,4.285714286,17,22.28571429,108.8571429,114,SAS,36.42857143,82.14285714,8.571428571,21.28571429,21.14285714,24.28571429,10,34.57142857,44.57142857,20.57142857,7.571428571,5.857142857,11.57142857,20.57142857,102.5714286,92,0
201611090WAS,BOS,42.16666667,86.5,11.16666667,29.16666667,14.66666667,19.83333333,8.333333333,32,40.33333333,27.83333333,6.666666667,5.833333333,12.33333333,24.5,110.1666667,107,WAS,37.33333333,85.33333333,5.833333333,19.83333333,18.16666667,23.16666667,11.16666667,31.5,42.66666667,18.16666667,8.833333333,4.333333333,15.83333333,20.83333333,98.66666667,106,0
201611100DEN,GSW,42.75,85.875,10.75,30.75,17,22,8.75,33.125,41.875,30,9.75,5.375,15.75,19.125,113.25,116,DEN,36.71428571,84.71428571,8.142857143,23.28571429,24.14285714,31,10.85714286,38.14285714,49,19.28571429,7.142857143,4.571428571,17.71428571,20.85714286,105.7142857,107,0
201611100MIA,CHI,39.375,86.375,8,22.5,20.5,25.5,13.75,33.5,47.25,23.5,7.75,4.875,13.875,17.125,107.25,107,MIA,36.33333333,86.83333333,8.5,24,15.16666667,21.33333333,10.5,34.33333333,44.83333333,20,7,6.333333333,13.5,21.33333333,96.33333333,85,0
201611100MIL,NOP,37.875,87.375,6.75,24.375,17.75,24.25,7.75,34.5,42.25,23.875,8.875,6.5,13,21.875,100.25,94,MIL,39.42857143,86.28571429,8.142857143,25.14285714,16.28571429,20,11,35.28571429,46.28571429,24.85714286,10,5.285714286,16,22.42857143,103.2857143,75,0
201611100SAC,LAL,40.5,87.75,8.875,27.375,18.75,22.75,11.75,32,43.75,20.375,9.125,4.375,16.875,22.625,108.625,97,SAC,36.11111111,80.88888889,7.333333333,22.22222222,19,24.66666667,9.333333333,31.11111111,40.44444444,21.88888889,6.555555556,3.777777778,13.55555556,23,98.55555556,102,1
201611110BOS,NYK,39.42857143,85.42857143,8.142857143,23,16.28571429,22.28571429,9.142857143,32.14285714,41.28571429,21.71428571,7.428571429,5.285714286,12.57142857,22.71428571,103.2857143,110,BOS,41.14285714,85.71428571,11,29.42857143,14.42857143,20.14285714,8.142857143,30.85714286,39,26.85714286,6.428571429,5.571428571,12.14285714,23.71428571,107.7142857,93,0
201611110CHO,TOR,38.57142857,84.57142857,6.428571429,22.28571429,18.85714286,24,11.42857143,32,43.42857143,18.14285714,9,4.285714286,11.57142857,22.85714286,102.4285714,112,CHO,37.28571429,84.42857143,9.428571429,28.42857143,21.14285714,27.42857143,7.714285714,36.71428571,44.42857143,24.57142857,8.285714286,5.428571429,10.85714286,18.28571429,105.1428571,104,0
201611110OKC,LAC,37.875,85,8.5,25.125,20.875,28,9.5,36.875,46.375,20.875,10.125,5.375,11.125,19.75,105.125,111,OKC,38.25,87.625,7.875,24.25,18.25,25.125,11.5,35.375,46.875,20.125,9,5.125,16.875,21.625,102.625,102,0
201611110ORL,UTA,35.77777778,78.33333333,9.555555556,25.33333333,17.22222222,23.33333333,7.888888889,33,40.88888889,19,6.666666667,5.555555556,12.11111111,20.22222222,98.33333333,98,ORL,35.875,86.625,8,26.125,14.875,21.125,11.875,31,42.875,22.875,5.375,4.875,11.875,17.25,94.625,107,1
201611110PHI,IND,42.625,89.625,9.25,23.75,15.5,20.75,9.75,32.75,42.5,26.125,9.375,6.25,15.375,20.75,110,122,PHI,36.42857143,84.28571429,9.714285714,27.85714286,12.14285714,17.71428571,6.857142857,34.71428571,41.57142857,21.14285714,7.428571429,6,16.71428571,21.28571429,94.71428571,115,0
201611110POR,SAC,35.9,81.3,7.4,22.1,18.6,24.2,9.5,31.2,40.7,21.5,7.2,3.7,13.7,22.6,97.8,91,POR,38.44444444,85,11,29.55555556,19,23.55555556,7.222222222,34.22222222,41.44444444,21,7.111111111,4.666666667,15.11111111,24.11111111,106.8888889,80,0
201611110SAS,DET,37.75,87.375,6.625,19.125,16,21.25,10.25,35.25,45.5,20.375,8.375,4.375,12.25,17.75,98.125,100,SAS,36,82.375,8.375,21.5,21.75,25,10,33.875,43.875,20.75,8.375,5.75,11.375,19.875,102.125,99,0
201611110WAS,CLE,38.85714286,88.28571429,13,35.71428571,20.71428571,26,10.85714286,33,43.85714286,22.57142857,8.571428571,4,11.57142857,19.85714286,111.4285714,106,WAS,38.57142857,86.28571429,6.428571429,20,17.85714286,22.71428571,12.28571429,32,44.28571429,19.71428571,8.857142857,4.714285714,15.14285714,21.57142857,101.4285714,118,1
201611120ATL,PHI,36.375,84.5,9.875,28.375,13.875,19.375,7.625,35.5,43.125,21.5,7.375,6,17,21.25,96.5,109,ATL,40,83.625,9,25.25,19.625,28.5,11.75,34.25,46,26.25,10.375,5.125,17.625,18.75,108.625,115,1
201611120CHI,WAS,38.5,86.375,6,19.375,17.5,22.25,12,32.5,44.5,19.25,8.625,4.75,15.125,21.5,100.5,94,CHI,39.11111111,86.66666667,7.777777778,21.77777778,20.22222222,24.88888889,13.55555556,33.77777778,47.33333333,22.88888889,7.666666667,4.555555556,13.44444444,16.55555556,106.2222222,98,1
201611120DEN,DET,37.11111111,86.11111111,6.444444444,19.77777778,16.11111111,21.22222222,10.11111111,35,45.11111111,19.66666667,7.666666667,4.333333333,12.11111111,17.33333333,96.77777778,86,DEN,36.875,85.875,8.75,24.875,22.625,29.25,11.625,36.75,48.375,20.125,7.125,4.375,17.75,20.5,105.125,101,1
201611120HOU,SAS,36,82.22222222,8.444444444,21.33333333,21,24.33333333,10,34,44,21.11111111,8.333333333,5.333333333,11,19.11111111,101.4444444,96,HOU,38.875,82.25,13,34.875,17.125,23,10,32.25,42.25,24.5,7.5,4.25,17.25,22.5,107.875,101,1
201611120IND,BOS,40.375,86.25,11,29.125,16.875,23,9.5,31.25,40.75,26.375,7.625,5.25,12.5,23,108.625,115,IND,42.22222222,89.44444444,8.777777778,23.22222222,16.22222222,21,9.111111111,33.11111111,42.22222222,25.77777778,9.888888889,5.888888889,15.11111111,21.55555556,109.4444444,105,0
201611120MIA,UTA,35.5,78.6,9.3,25.6,16.9,22.6,8.3,33.7,42,19,6.9,5.7,12.4,20,97.2,87,MIA,36.28571429,87,9.142857143,24.71428571,14.42857143,20.42857143,11,34,45,20.28571429,7.142857143,6.142857143,13.42857143,21,96.14285714,95,1
201611120MIL,MEM,34.75,84.25,8.625,25.875,19,25.125,10.875,31.625,42.5,20.25,9.25,5.375,15.125,25.375,97.125,108,MIL,39.5,86.875,7.875,24.25,16.75,20.625,11,35.5,46.5,24.625,9.25,5.25,15.375,22.125,103.625,106,0
201611120MIN,LAC,38,85.11111111,8.777777778,25.33333333,20.88888889,28.77777778,9.666666667,36.55555556,46.22222222,20.55555556,10,5.111111111,11,19.77777778,105.6666667,110,MIN,38.28571429,83.57142857,9,21.71428571,20.28571429,27.28571429,12.57142857,30.42857143,43,21,8,5,13.85714286,22.14285714,105.8571429,123,1
201611120NOP,LAL,40.22222222,86.22222222,8.888888889,27.33333333,18.44444444,22.66666667,10.88888889,32.66666667,43.55555556,20.11111111,9,4.111111111,17.33333333,22.22222222,107.7777778,101,NOP,38,87.55555556,7,24.44444444,18.55555556,24.55555556,8.111111111,34.66666667,42.77777778,23.66666667,8.888888889,6.555555556,12.66666667,21.55555556,101.5555556,112,1
201611120PHO,BRK,37.75,85.25,10.75,33.875,18.125,22.5,9.75,35.25,45,20.625,9.25,4,17.125,20.375,104.375,96,PHO,39.44444444,89.11111111,6.222222222,20.55555556,22.44444444,29.33333333,11.11111111,36.33333333,47.44444444,18.22222222,8.888888889,3.222222222,15.66666667,26.77777778,107.5555556,107,1
201611120TOR,NYK,38.625,86.5,7.875,23,16.125,21.625,10.625,32.625,43.25,21.375,7.375,6,14.125,23.125,101.25,87,TOR,39.125,85.25,6.375,22.25,19.125,23.75,11,32.625,43.625,18.125,8.875,4.375,10.75,22.625,103.75,113,1
201611130CLE,CHO,37.375,85.5,10.375,30,20.75,27,9,37,46,24.25,7.375,5.25,10.875,18,105.875,111,CLE,38.5,88,13.125,35.375,20.5,26,11.125,33.125,44.25,21.75,8.625,4.25,12,20,110.625,105,0
201611130GSW,PHO,39.5,90.9,6.4,21.8,21.8,28.5,11.7,36.5,48.2,18.7,8.9,3.2,15.3,26.1,107.2,104,GSW,43.11111111,85.77777778,11.11111111,30.66666667,17.22222222,21.77777778,8.777777778,33.33333333,42.11111111,30.33333333,10.33333333,5.444444444,15.66666667,19,114.5555556,125,1
201611130MIN,LAL,41.4,87,9.6,27.6,17.2,21.1,10.8,33.1,43.9,21.7,8.9,4.2,16.6,21.7,109.6,126,MIN,38.5,84.25,8.875,21.75,19.875,26.5,12.875,29.625,42.5,21.625,8.375,4.75,13.75,23.25,105.75,105,0
201611130OKC,ORL,34.77777778,85.66666667,8,25.44444444,14.77777778,20.88888889,11.44444444,31.44444444,42.88888889,21.77777778,6,5,11.88888889,17.33333333,92.33333333,74,OKC,38.22222222,87.66666667,8.777777778,24.66666667,18,24.44444444,11.22222222,35.44444444,46.66666667,20.22222222,8.333333333,4.666666667,16.77777778,22.22222222,103.2222222,108,1
201611130POR,DEN,36.77777778,85.66666667,8.777777778,24.88888889,21.66666667,28.11111111,11.88888889,35.77777778,47.66666667,19.55555556,7,4.333333333,17.44444444,19.77777778,104,95,POR,39.1,85.1,11.2,29.9,19,23.9,7.2,33.7,40.9,21.8,7.2,4.6,14.7,24.1,108.4,122,1
201611140DET,OKC,39.1,88.1,8.6,24.7,17.8,24.6,11.3,34.9,46.2,20.4,7.9,4.8,16.1,21.9,104.6,117,DET,38,86.5,6.2,19.6,15.5,20.5,10.2,34.1,44.3,20,8,4,11.8,17.2,97.7,106,0
201611140HOU,PHI,36.33333333,84.33333333,10,28.44444444,13.77777778,19.44444444,7.888888889,34.77777778,42.66666667,21.44444444,8.111111111,5.777777778,17.22222222,21.11111111,96.44444444,96,HOU,38.33333333,83,13.22222222,36.22222222,17.11111111,22.77777778,10.66666667,32,42.66666667,24.22222222,7.333333333,4.222222222,16.88888889,22.11111111,107,100,1
201611140IND,ORL,35.9,85.7,8.3,25.3,14.9,20.8,11.1,31.3,42.4,22,5.8,5.2,11.6,17.6,95,119,IND,41.6,89.1,8.5,23.6,16.7,21.7,9.3,32.7,42,24.9,9.8,6.2,14.9,21.6,108.4,99,0
201611140LAC,BRK,38,85.11111111,11.33333333,34.22222222,19,23.33333333,9.333333333,36.77777778,46.11111111,20.77777778,8.888888889,4.666666667,17.11111111,20.22222222,106.3333333,122,LAC,38.2,84.2,9,25.2,21.6,29.6,9.6,36.2,45.8,21,9.7,5,11.3,19.7,107,119,0
201611140NOP,BOS,39.77777778,85.55555556,10.66666667,28.66666667,18,24.11111111,10.11111111,31.33333333,41.44444444,25.88888889,7.555555556,5.444444444,12.55555556,22.77777778,108.2222222,105,NOP,38.1,87.8,6.9,24,18.2,24,8.5,34.2,42.7,23.3,8.4,6.4,12.4,20.4,101.3,99,0
201611140NYK,DAL,36.125,85.75,9.875,31.375,15,18.375,9.125,32.25,41.375,18.75,8.625,3.5,11.25,19.75,97.125,95,NYK,39.22222222,87.66666667,7.777777778,23,15.66666667,21,11.33333333,32.55555556,43.88888889,21.11111111,6.888888889,5.555555556,14.33333333,23.11111111,101.8888889,107,1
201611140SAS,MIA,36.5,86.25,8.625,23.75,13.875,20.25,10.125,34.125,44.25,20.375,6.875,5.875,12.75,20.5,95.5,91,SAS,36.5,81.6,8.1,21,20.8,24.3,9.2,33.9,43.1,21.1,8.1,5.9,10.9,19.1,101.9,106,1
201611140UTA,MEM,34.77777778,83.55555556,8.333333333,26.33333333,19.11111111,24.66666667,10,31.33333333,41.33333333,20.22222222,9.111111111,5.222222222,14.88888889,25.44444444,97,96,UTA,35.90909091,78.81818182,9,25.09090909,16.81818182,22.27272727,8.090909091,34.18181818,42.27272727,18.36363636,6.727272727,5.545454545,12.09090909,19.90909091,97.63636364,102,1
201611150CLE,TOR,39.11111111,85,6.444444444,22.22222222,20.66666667,25.33333333,11,32.66666667,43.66666667,18.11111111,9,4.555555556,10.77777778,22.33333333,105.3333333,118,CLE,38.55555556,88.44444444,13.22222222,35.66666667,19.11111111,24.77777778,11.22222222,34,45.22222222,22.11111111,8,4.666666667,11.66666667,19.22222222,109.4444444,100,0
201611150LAL,BRK,37.6,84.3,11.2,34.1,18.8,23.2,9.3,35.9,45.2,20.5,8.6,4.4,17.5,20.3,105.2,95,LAL,40.63636364,85.54545455,9.454545455,27.27272727,17.90909091,21.90909091,10.27272727,33.18181818,43.45454545,21.18181818,8.636363636,4.272727273,16.63636364,22.54545455,108.6363636,99,1
201611150MIA,ATL,40.88888889,84.88888889,9.444444444,26,18.33333333,26.88888889,12.11111111,34.55555556,46.66666667,26.77777778,10.33333333,5.222222222,17.44444444,18.22222222,109.5555556,117,MIA,36.55555556,86,8.111111111,22.77777778,13.66666667,20.33333333,10.11111111,33.77777778,43.88888889,20.55555556,7.666666667,6.111111111,12.77777778,20.77777778,94.88888889,90,0
201611150MIN,CHO,37.22222222,86.55555556,10.44444444,29.88888889,19.55555556,25.33333333,9.111111111,36.77777778,45.88888889,24.11111111,7.333333333,5,10.22222222,18.11111111,104.4444444,93,MIN,38.88888889,83.77777778,9.333333333,22.33333333,20.77777778,28.22222222,12.44444444,30.22222222,42.66666667,22.33333333,8.555555556,4.666666667,13.33333333,22.77777778,107.8888889,125,1
201611150POR,CHI,39.1,87.7,7.5,21.1,20.5,24.9,13.7,34.1,47.8,22.7,7.6,4.7,13.1,16.9,106.2,106,POR,39.09090909,86.36363636,10.90909091,29.81818182,19.63636364,24.63636364,7.818181818,33.36363636,41.18181818,21.72727273,7.272727273,4.909090909,14,24,108.7272727,112,1
201611160ATL,MIL,39.11111111,84.77777778,7.777777778,23.55555556,17.88888889,22.33333333,10.33333333,34.88888889,45.22222222,24.11111111,9.222222222,5.222222222,15,21.88888889,103.8888889,106,ATL,40.5,84.4,9.1,25.1,17.8,26.1,11.5,34,45.5,25.9,10.7,5.1,17.6,17.7,107.9,93,0
201611160BOS,DAL,35.66666667,85.55555556,9.333333333,30.88888889,14.22222222,17.55555556,9.333333333,31.88888889,41.22222222,18.33333333,8.555555556,3.888888889,11.22222222,19.33333333,94.88888889,77,BOS,39.6,86.5,10.8,29.9,17.9,23.7,10.2,31.5,41.7,25.2,7.7,4.9,12.3,23.2,107.9,105,1
201611160DEN,PHO,40.09090909,90.81818182,6.545454545,22,21.63636364,28.27272727,11.36363636,35.90909091,47.27272727,19.45454545,9,3.181818182,15.09090909,26.36363636,108.3636364,120,DEN,36.7,86.2,9,25.3,21.7,28.2,12.3,36.5,48.8,18.7,6.7,4.5,17.5,20.3,104.1,105,0
201611160IND,CLE,39.1,87.9,13.2,35.4,19.2,25.1,11.1,34.2,45.3,22.5,7.6,4.9,12.2,19.1,110.6,121,IND,41,89.18181818,8.454545455,23.72727273,16.09090909,20.63636364,9.090909091,33.54545455,42.63636364,24.63636364,9.727272727,6.454545455,14.36363636,20.90909091,106.5454545,88,0
201611160LAC,MEM,34.9,82.8,8.3,25.8,19.4,24.8,10.4,31.2,41.6,19.5,8.6,4.9,15,25.5,97.5,102,LAC,39.09090909,84.72727273,9.454545455,25.18181818,21.18181818,28.81818182,9.545454545,36,45.54545455,22,10.36363636,5.090909091,11.27272727,19.90909091,108.8181818,127,1
201611160NYK,DET,38.45454545,87,6.090909091,19.27272727,15.27272727,20.09090909,9.636363636,34.90909091,44.54545455,20.45454545,7.636363636,4.454545455,11.54545455,16.90909091,98.27272727,104,NYK,38.7,86.7,7.9,23.2,15.7,20.7,11.6,33,44.6,20.8,6.7,5.5,14.6,22.4,101,93,0
201611160OKC,HOU,38.9,83.8,13.6,36.6,16.4,22.2,11.2,32.7,43.9,23.8,7.2,4.8,16.9,21.8,107.8,115,OKC,38.54545455,88.09090909,8.272727273,24.90909091,17.72727273,24.36363636,11.45454545,35.18181818,46.63636364,20,7.454545455,4.909090909,16,21.81818182,103.0909091,88,0
201611160ORL,NOP,37.81818182,87,6.818181818,23.72727273,19.27272727,25.09090909,8.454545455,34.54545455,43,22.63636364,8.454545455,6.181818182,12.72727273,20.09090909,101.7272727,106,ORL,35.09090909,85.54545455,8,25.27272727,14.45454545,20.09090909,10.90909091,32.36363636,43.27272727,21.09090909,5.545454545,5.181818182,11.81818182,17.54545455,92.63636364,69,0
201611160PHI,WAS,38.44444444,86.88888889,5.777777778,18.66666667,17.22222222,21.77777778,12.11111111,32.88888889,45,19.22222222,8,5,14.77777778,21.55555556,99.88888889,95,PHI,36.1,84.9,9.5,27.8,13.9,19.2,8.1,34.2,42.3,21.1,8.3,5.9,16.7,20.7,95.6,88,0
201611160SAC,SAS,36.18181818,81.63636364,8.090909091,20.45454545,20.72727273,24.54545455,9.636363636,34.27272727,43.90909091,21.36363636,7.727272727,6,11.45454545,18.72727273,101.1818182,94,SAC,36.54545455,81.90909091,7.272727273,22,19.45454545,25.18181818,9.818181818,31.54545455,41.36363636,21.18181818,7.181818182,3.636363636,13.81818182,22.45454545,99.81818182,120,1
201611160TOR,GSW,43.3,85.9,11.6,30.9,18.2,22.7,8.7,33.5,42.2,30.5,10.1,5.6,15.7,19.1,116.4,133,TOR,39.8,86.1,7.1,22.9,19.8,24.6,11.1,32.2,43.3,18.7,9.2,4.6,10.5,22.6,106.5,117,0
201611170HOU,POR,38.66666667,87.08333333,10.75,30.16666667,18.91666667,24.08333333,8.416666667,33.41666667,41.83333333,21.33333333,7.333333333,4.833333333,13.75,23.5,107,88,HOU,39,84.54545455,13.63636364,36.90909091,15.72727273,21.45454545,11.27272727,32.90909091,44.18181818,23.90909091,7.454545455,4.727272727,16.81818182,20.72727273,107.3636364,103,1
201611170MIA,MIL,39.1,86.1,7.8,24.4,17.5,21.9,10.8,34.6,45.4,24.2,9.2,4.9,14.9,22.2,103.5,100,MIA,36.5,86.3,8,22.8,13.4,19.7,10.8,33.5,44.3,19.8,8,6.2,13.8,21,94.4,90,0
201611170MIN,PHI,36.63636364,84.18181818,9.545454545,27.81818182,14,19.45454545,7.818181818,34.36363636,42.18181818,21.90909091,8.090909091,5.454545455,16.72727273,21.18181818,96.81818182,109,MIN,38.8,84.3,9.9,23.6,20.4,27.5,12.6,30.1,42.7,22.6,8.1,4.7,13.8,22.4,107.9,108,0
201611170UTA,CHI,39.27272727,88.63636364,7.454545455,21,20.81818182,25.18181818,14.18181818,35.36363636,49.54545455,22.09090909,7.545454545,4.636363636,12.81818182,17.09090909,106.8181818,113,UTA,35.83333333,78.33333333,8.916666667,25.33333333,16.91666667,22.25,7.916666667,33.25,41.16666667,18.25,6.833333333,5.166666667,11.75,20.5,97.5,96,0
201611170WAS,NYK,39,87.27272727,8,23.36363636,15.36363636,20.54545455,12.27272727,33,45.27272727,21.09090909,6.818181818,5.818181818,14.09090909,21.36363636,101.3636364,105,WAS,38.4,87.3,6,19.1,17.3,22.1,12,32.5,44.5,19.1,8,4.6,14.4,22,100.1,102,0
201611180BOS,GSW,43.36363636,86,11.72727273,31.36363636,18.90909091,23.18181818,8.545454545,33,41.54545455,30.72727273,10,5.727272727,15.36363636,19.63636364,117.3636364,127,BOS,39,85.54545455,10.45454545,29.09090909,17.81818182,23.63636364,10.45454545,32.27272727,42.72727273,24.54545455,7.545454545,4.727272727,12.90909091,22.63636364,106.2727273,90,0
201611180CHO,ATL,40,83.27272727,9.181818182,25.72727273,18.63636364,26.54545455,10.72727273,34.18181818,44.90909091,26.18181818,10.27272727,5.363636364,17.45454545,17.63636364,107.8181818,107,CHO,37.8,85.9,10.5,29.3,19.4,25,8.6,36.4,45,24.2,7.6,5.1,10.5,18,105.5,115,1
201611180CLE,DET,38.75,86.83333333,6.25,19.58333333,14.83333333,19.41666667,9.5,34.66666667,44.16666667,20.33333333,7.5,4.166666667,11.41666667,16.66666667,98.58333333,102,CLE,38.72727273,87.72727273,13,34.90909091,18.54545455,24.63636364,11.09090909,34.72727273,45.81818182,22.18181818,7.181818182,4.909090909,12.72727273,18.81818182,109,93,0
201611180DAL,MEM,35.36363636,82.72727273,8.909090909,25.81818182,19.09090909,24.27272727,10.27272727,31.45454545,41.72727273,19.90909091,8.363636364,4.636363636,15,25.18181818,98.72727273,111,DAL,35.5,85.3,9.2,30.1,13.5,16.8,8.9,31.4,40.3,18.1,8.6,3.8,11,19.3,93.7,83,0
201611180DEN,TOR,39.54545455,85.72727273,7.363636364,23.09090909,21.36363636,26.09090909,11.27272727,32.27272727,43.54545455,18.45454545,9.090909091,4.272727273,10.81818182,22.54545455,107.8181818,121,DEN,37.45454545,86.81818182,8.909090909,24.54545455,21.72727273,27.81818182,12.45454545,36.36363636,48.81818182,19.09090909,6.818181818,4.454545455,17.18181818,20.63636364,105.5454545,120,0
